id,purchase_date,purchase_device,spent,gender,country,join_device,join_date,group
1019916,NULL,Missing,0,F,MEX,A,02/02/2023,A
1019917,NULL,Missing,0,F,MEX,A,26/01/2023,A
1019918,NULL,Missing,0,F,USA,A,27/01/2023,B
1019919,NULL,Missing,0,M,MEX,I,25/01/2023,B
1019920,NULL,Missing,0,F,USA,A,04/02/2023,A
1019921,NULL,Missing,0,F,BRA,I,03/02/2023,A
1019922,NULL,Missing,0,O,MEX,I,26/01/2023,A
1019923,NULL,Missing,0,F,FRA,A,31/01/2023,B
1019924,NULL,Missing,0,O,USA,A,30/01/2023,A
1019925,NULL,Missing,0,F,USA,A,25/01/2023,B
1019927,NULL,Missing,0,F,FRA,I,25/01/2023,A
1019928,NULL,Missing,0,F,BRA,I,28/01/2023,B
1019929,NULL,Missing,0,M,USA,I,31/01/2023,B
1019930,NULL,Missing,0,Missing,AUS,A,30/01/2023,B
1019931,NULL,Missing,0,F,USA,I,26/01/2023,A
1019932,NULL,Missing,0,M,USA,A,29/01/2023,A
1019933,NULL,Missing,0,F,BRA,I,26/01/2023,B
1019934,NULL,Missing,0,F,USA,A,28/01/2023,B
1019935,NULL,Missing,0,F,MEX,I,26/01/2023,A
1019936,NULL,Missing,0,F,GBR,A,25/01/2023,A
1019938,NULL,Missing,0,F,MEX,I,01/02/2023,A
1019939,NULL,Missing,0,Missing,BRA,A,31/01/2023,A
1019941,NULL,Missing,0,Missing,USA,A,26/01/2023,A
1019942,NULL,Missing,0,M,ESP,A,25/01/2023,B
1019943,NULL,Missing,0,O,BRA,A,04/02/2023,A
1019944,NULL,Missing,0,M,GBR,A,31/01/2023,B
1019945,NULL,Missing,0,M,FRA,I,25/01/2023,A
1019946,NULL,Missing,0,M,BRA,A,25/01/2023,B
1019947,NULL,Missing,0,M,ESP,I,25/01/2023,A
1019948,NULL,Missing,0,M,ESP,A,25/01/2023,A
1019949,NULL,Missing,0,F,Missing,A,31/01/2023,A
1019950,NULL,Missing,0,Missing,USA,I,01/02/2023,B
1019951,NULL,Missing,0,F,USA,I,30/01/2023,B
1019952,NULL,Missing,0,F,BRA,A,27/01/2023,A
1019953,NULL,Missing,0,F,AUS,A,29/01/2023,B
1019954,NULL,Missing,0,F,DEU,A,30/01/2023,B
1019955,NULL,Missing,0,F,MEX,I,26/01/2023,B
1019956,NULL,Missing,0,M,DEU,I,25/01/2023,A
1019957,NULL,Missing,0,M,DEU,I,06/02/2023,B
1019958,NULL,Missing,0,M,BRA,A,27/01/2023,A
1019960,NULL,Missing,0,F,BRA,A,05/02/2023,A
1019962,NULL,Missing,0,F,USA,A,29/01/2023,B
1019963,NULL,Missing,0,F,TUR,I,25/01/2023,A
1019964,NULL,Missing,0,F,AUS,A,27/01/2023,B
1019965,NULL,Missing,0,Missing,ESP,I,28/01/2023,B
1019966,NULL,Missing,0,M,ESP,I,25/01/2023,A
1019967,NULL,Missing,0,M,TUR,I,28/01/2023,A
1019968,NULL,Missing,0,Missing,TUR,A,30/01/2023,A
1019969,NULL,Missing,0,Missing,GBR,A,06/02/2023,A
1019971,NULL,Missing,0,F,GBR,A,01/02/2023,A
1019972,NULL,Missing,0,F,DEU,A,01/02/2023,A
1019973,NULL,Missing,0,F,USA,A,25/01/2023,A
1019974,NULL,Missing,0,Missing,GBR,I,03/02/2023,A
1019975,NULL,Missing,0,Missing,TUR,A,28/01/2023,B
1019976,NULL,Missing,0,F,FRA,A,31/01/2023,B
1019977,NULL,Missing,0,M,Missing,A,29/01/2023,B
1019978,NULL,Missing,0,M,USA,A,29/01/2023,A
1019979,NULL,Missing,0,F,BRA,A,31/01/2023,B
1019980,NULL,Missing,0,F,DEU,A,29/01/2023,A
1019981,NULL,Missing,0,Missing,AUS,A,27/01/2023,B
1019982,NULL,Missing,0,M,USA,A,25/01/2023,A
1019983,NULL,Missing,0,M,GBR,A,28/01/2023,A
1019984,NULL,Missing,0,O,GBR,I,25/01/2023,A
1019985,NULL,Missing,0,Missing,BRA,A,27/01/2023,A
1019986,NULL,Missing,0,F,USA,A,31/01/2023,B
1019987,NULL,Missing,0,M,USA,I,27/01/2023,B
1019988,NULL,Missing,0,F,USA,A,26/01/2023,B
1019990,NULL,Missing,0,F,USA,A,27/01/2023,B
1019991,NULL,Missing,0,F,BRA,A,26/01/2023,B
1019992,NULL,Missing,0,F,TUR,A,29/01/2023,B
1019993,NULL,Missing,0,M,USA,A,29/01/2023,B
1019994,NULL,Missing,0,F,USA,Missing,27/01/2023,A
1019995,NULL,Missing,0,M,USA,I,28/01/2023,B
1019996,NULL,Missing,0,F,FRA,A,04/02/2023,A
1019997,NULL,Missing,0,M,GBR,I,27/01/2023,B
1019998,NULL,Missing,0,F,USA,I,28/01/2023,B
1019999,NULL,Missing,0,M,GBR,I,01/02/2023,B
1020000,NULL,Missing,0,F,MEX,I,31/01/2023,A
1020001,NULL,Missing,0,M,ESP,I,25/01/2023,B
1020002,NULL,Missing,0,F,BRA,I,25/01/2023,A
1020003,NULL,Missing,0,F,DEU,A,02/02/2023,B
1020005,NULL,Missing,0,F,USA,A,01/02/2023,A
1020006,NULL,Missing,0,F,BRA,A,26/01/2023,A
1020007,NULL,Missing,0,F,BRA,A,25/01/2023,A
1020008,NULL,Missing,0,F,MEX,A,29/01/2023,B
1020009,NULL,Missing,0,M,DEU,A,29/01/2023,B
1020010,NULL,Missing,0,F,USA,A,26/01/2023,B
1020011,NULL,Missing,0,F,USA,Missing,28/01/2023,B
1020012,NULL,Missing,0,F,USA,I,27/01/2023,B
1020013,NULL,Missing,0,O,DEU,I,31/01/2023,A
1020014,NULL,Missing,0,Missing,TUR,A,26/01/2023,B
1020016,NULL,Missing,0,M,USA,I,25/01/2023,B
1020017,NULL,Missing,0,M,TUR,A,25/01/2023,B
1020018,NULL,Missing,0,M,BRA,A,26/01/2023,B
1020020,NULL,Missing,0,F,DEU,A,26/01/2023,B
1020021,NULL,Missing,0,M,BRA,I,28/01/2023,A
1020022,NULL,Missing,0,Missing,DEU,A,27/01/2023,B
1020023,NULL,Missing,0,M,TUR,A,25/01/2023,A
1020024,NULL,Missing,0,F,USA,I,25/01/2023,A
1020025,NULL,Missing,0,F,USA,A,03/02/2023,B
1020026,NULL,Missing,0,O,MEX,A,27/01/2023,B
1020027,NULL,Missing,0,Missing,USA,A,06/02/2023,A
1020028,NULL,Missing,0,M,BRA,A,25/01/2023,A
1020029,NULL,Missing,0,F,MEX,I,26/01/2023,B
1020030,NULL,Missing,0,M,USA,A,29/01/2023,A
1020031,NULL,Missing,0,F,BRA,A,29/01/2023,B
1020032,NULL,Missing,0,F,BRA,A,31/01/2023,A
1020033,NULL,Missing,0,F,USA,A,29/01/2023,A
1020035,NULL,Missing,0,F,GBR,A,27/01/2023,B
1020036,NULL,Missing,0,M,USA,A,25/01/2023,B
1020037,NULL,Missing,0,M,FRA,A,28/01/2023,B
1020038,NULL,Missing,0,F,BRA,I,27/01/2023,B
1020039,NULL,Missing,0,M,USA,I,26/01/2023,B
1020040,NULL,Missing,0,M,USA,A,06/02/2023,A
1020041,NULL,Missing,0,M,DEU,A,26/01/2023,A
1020042,NULL,Missing,0,M,DEU,A,29/01/2023,A
1020043,NULL,Missing,0,F,USA,A,06/02/2023,A
1020044,NULL,Missing,0,F,AUS,A,03/02/2023,B
1020045,NULL,Missing,0,M,USA,A,31/01/2023,B
1020046,NULL,Missing,0,M,DEU,I,25/01/2023,B
1020047,NULL,Missing,0,M,TUR,I,31/01/2023,A
1020048,NULL,Missing,0,F,USA,I,27/01/2023,B
1020049,NULL,Missing,0,M,BRA,A,26/01/2023,A
1020050,NULL,Missing,0,M,BRA,A,27/01/2023,A
1020051,NULL,Missing,0,M,MEX,A,30/01/2023,B
1020053,NULL,Missing,0,M,FRA,A,25/01/2023,B
1020054,NULL,Missing,0,O,USA,I,28/01/2023,B
1020055,NULL,Missing,0,F,MEX,A,30/01/2023,B
1020056,NULL,Missing,0,M,TUR,A,26/01/2023,B
1020057,NULL,Missing,0,F,USA,A,28/01/2023,A
1020058,NULL,Missing,0,F,BRA,A,25/01/2023,A
1020059,NULL,Missing,0,F,USA,A,25/01/2023,B
1020060,NULL,Missing,0,Missing,GBR,A,04/02/2023,B
1020061,NULL,Missing,0,M,MEX,A,03/02/2023,A
1020062,NULL,Missing,0,F,BRA,A,26/01/2023,A
1020063,NULL,Missing,0,M,USA,A,25/01/2023,B
1020064,NULL,Missing,0,F,FRA,A,30/01/2023,B
1020065,NULL,Missing,0,Missing,GBR,A,25/01/2023,B
1020066,NULL,Missing,0,Missing,TUR,I,01/02/2023,B
1020067,NULL,Missing,0,F,GBR,A,26/01/2023,B
1020068,NULL,Missing,0,M,BRA,I,29/01/2023,B
1020069,NULL,Missing,0,F,USA,I,27/01/2023,A
1020070,NULL,Missing,0,F,USA,I,28/01/2023,A
1020071,NULL,Missing,0,Missing,TUR,A,25/01/2023,B
1020072,NULL,Missing,0,F,GBR,A,28/01/2023,A
1020073,NULL,Missing,0,M,GBR,A,27/01/2023,A
1020074,NULL,Missing,0,F,TUR,I,29/01/2023,A
1020076,NULL,Missing,0,M,USA,A,27/01/2023,A
1020077,NULL,Missing,0,M,MEX,A,25/01/2023,B
1020078,NULL,Missing,0,Missing,TUR,A,25/01/2023,A
1020079,NULL,Missing,0,Missing,BRA,A,27/01/2023,B
1020080,NULL,Missing,0,M,GBR,A,27/01/2023,A
1020081,NULL,Missing,0,F,DEU,A,05/02/2023,A
1020083,NULL,Missing,0,M,ESP,A,26/01/2023,A
1020084,NULL,Missing,0,M,DEU,I,25/01/2023,A
1020085,NULL,Missing,0,M,BRA,A,27/01/2023,B
1020086,NULL,Missing,0,F,MEX,A,25/01/2023,B
1020087,NULL,Missing,0,F,USA,I,27/01/2023,B
1020088,NULL,Missing,0,M,TUR,A,30/01/2023,A
1020089,NULL,Missing,0,M,BRA,A,27/01/2023,A
1020090,NULL,Missing,0,Missing,FRA,A,29/01/2023,A
1020091,NULL,Missing,0,M,USA,Missing,31/01/2023,A
1020093,NULL,Missing,0,F,ESP,A,26/01/2023,B
1020094,NULL,Missing,0,M,BRA,A,25/01/2023,B
1020095,NULL,Missing,0,M,USA,A,02/02/2023,B
1020096,NULL,Missing,0,M,DEU,I,25/01/2023,A
1020097,NULL,Missing,0,M,BRA,A,01/02/2023,A
1020098,NULL,Missing,0,F,MEX,I,25/01/2023,B
1020100,NULL,Missing,0,M,DEU,A,29/01/2023,A
1020101,NULL,Missing,0,M,FRA,A,25/01/2023,B
1020102,NULL,Missing,0,M,GBR,A,03/02/2023,B
1020104,NULL,Missing,0,O,USA,A,05/02/2023,B
1020105,NULL,Missing,0,M,FRA,I,31/01/2023,B
1020106,NULL,Missing,0,F,BRA,I,06/02/2023,A
1020107,NULL,Missing,0,M,TUR,I,28/01/2023,B
1020108,NULL,Missing,0,M,TUR,I,04/02/2023,A
1020109,NULL,Missing,0,M,MEX,A,28/01/2023,A
1020110,NULL,Missing,0,F,DEU,A,25/01/2023,B
1020111,NULL,Missing,0,M,BRA,I,28/01/2023,B
1020112,NULL,Missing,0,M,GBR,I,29/01/2023,A
1020113,NULL,Missing,0,M,BRA,I,27/01/2023,B
1020114,NULL,Missing,0,F,Missing,I,25/01/2023,A
1020115,NULL,Missing,0,M,TUR,I,05/02/2023,B
1020116,NULL,Missing,0,Missing,MEX,A,29/01/2023,B
1020117,NULL,Missing,0,F,MEX,I,01/02/2023,A
1020118,NULL,Missing,0,M,BRA,I,27/01/2023,B
1020119,NULL,Missing,0,F,MEX,A,26/01/2023,A
1020120,NULL,Missing,0,M,USA,A,25/01/2023,B
1020121,NULL,Missing,0,M,DEU,I,25/01/2023,B
1020122,NULL,Missing,0,M,GBR,A,04/02/2023,A
1020123,NULL,Missing,0,F,BRA,I,25/01/2023,B
1020124,NULL,Missing,0,F,CAN,A,25/01/2023,B
1020125,NULL,Missing,0,M,USA,A,28/01/2023,A
1020126,NULL,Missing,0,Missing,GBR,I,02/02/2023,B
1020127,NULL,Missing,0,Missing,USA,I,26/01/2023,B
1020128,NULL,Missing,0,F,MEX,A,26/01/2023,A
1020129,NULL,Missing,0,Missing,MEX,A,28/01/2023,A
1020130,NULL,Missing,0,Missing,BRA,I,27/01/2023,A
1020131,NULL,Missing,0,M,DEU,A,26/01/2023,B
1020132,NULL,Missing,0,F,USA,I,26/01/2023,B
1020133,NULL,Missing,0,F,USA,A,06/02/2023,B
1020134,NULL,Missing,0,F,CAN,I,25/01/2023,B
1020135,NULL,Missing,0,Missing,USA,A,06/02/2023,A
1020136,NULL,Missing,0,M,BRA,A,28/01/2023,A
1020138,NULL,Missing,0,M,MEX,I,26/01/2023,A
1020141,NULL,Missing,0,Missing,ESP,I,03/02/2023,A
1020142,NULL,Missing,0,M,USA,A,27/01/2023,B
1020143,NULL,Missing,0,F,USA,A,25/01/2023,A
1020144,NULL,Missing,0,M,USA,A,06/02/2023,B
1020145,NULL,Missing,0,M,DEU,A,25/01/2023,A
1020146,NULL,Missing,0,F,DEU,I,27/01/2023,B
1020147,NULL,Missing,0,M,MEX,I,27/01/2023,A
1020148,NULL,Missing,0,Missing,MEX,I,27/01/2023,A
1020149,NULL,Missing,0,F,ESP,A,31/01/2023,B
1020150,NULL,Missing,0,F,BRA,I,30/01/2023,A
1020151,NULL,Missing,0,F,TUR,I,26/01/2023,A
1020152,NULL,Missing,0,M,MEX,A,06/02/2023,B
1020153,NULL,Missing,0,M,BRA,A,26/01/2023,A
1020155,NULL,Missing,0,M,BRA,A,05/02/2023,B
1020156,NULL,Missing,0,Missing,BRA,A,29/01/2023,B
1020158,NULL,Missing,0,Missing,BRA,I,26/01/2023,A
1020159,NULL,Missing,0,F,GBR,I,25/01/2023,A
1020160,NULL,Missing,0,F,BRA,A,05/02/2023,B
1020161,NULL,Missing,0,Missing,USA,A,25/01/2023,B
1020162,NULL,Missing,0,M,BRA,A,29/01/2023,A
1020163,NULL,Missing,0,F,USA,A,25/01/2023,A
1020164,NULL,Missing,0,M,BRA,A,27/01/2023,A
1020166,NULL,Missing,0,F,DEU,A,25/01/2023,A
1020167,NULL,Missing,0,Missing,DEU,A,25/01/2023,A
1020168,NULL,Missing,0,F,MEX,A,31/01/2023,B
1020169,NULL,Missing,0,M,USA,A,26/01/2023,B
1020170,NULL,Missing,0,M,BRA,A,05/02/2023,A
1020171,NULL,Missing,0,F,TUR,A,30/01/2023,A
1020172,NULL,Missing,0,F,BRA,A,28/01/2023,A
1020173,NULL,Missing,0,F,USA,I,26/01/2023,A
1020174,NULL,Missing,0,F,FRA,A,25/01/2023,B
1020175,NULL,Missing,0,M,MEX,I,27/01/2023,A
1020177,NULL,Missing,0,F,ESP,A,25/01/2023,A
1020178,NULL,Missing,0,F,TUR,A,26/01/2023,A
1020179,NULL,Missing,0,F,BRA,I,28/01/2023,A
1020180,NULL,Missing,0,M,MEX,A,27/01/2023,B
1020181,NULL,Missing,0,M,FRA,I,25/01/2023,B
1020182,NULL,Missing,0,F,ESP,A,25/01/2023,A
1020184,NULL,Missing,0,M,DEU,A,29/01/2023,B
1020185,NULL,Missing,0,M,CAN,A,30/01/2023,B
1020186,NULL,Missing,0,F,MEX,I,30/01/2023,B
1020187,NULL,Missing,0,F,BRA,A,27/01/2023,B
1020188,NULL,Missing,0,M,USA,A,06/02/2023,B
1020189,NULL,Missing,0,F,FRA,A,25/01/2023,A
1020190,NULL,Missing,0,F,USA,I,25/01/2023,B
1020191,NULL,Missing,0,F,TUR,A,25/01/2023,B
1020192,NULL,Missing,0,F,TUR,I,26/01/2023,A
1020193,NULL,Missing,0,M,GBR,A,28/01/2023,B
1020194,NULL,Missing,0,F,FRA,I,26/01/2023,A
1020195,NULL,Missing,0,M,USA,A,03/02/2023,B
1020196,NULL,Missing,0,Missing,DEU,A,28/01/2023,A
1020197,NULL,Missing,0,F,Missing,I,30/01/2023,B
1020198,NULL,Missing,0,F,FRA,A,26/01/2023,A
1020199,NULL,Missing,0,M,USA,A,25/01/2023,A
1020200,NULL,Missing,0,M,ESP,A,25/01/2023,A
1020201,NULL,Missing,0,M,MEX,A,26/01/2023,A
1020202,NULL,Missing,0,F,BRA,I,27/01/2023,B
1020203,NULL,Missing,0,F,BRA,A,03/02/2023,A
1020204,NULL,Missing,0,M,BRA,A,04/02/2023,B
1020205,NULL,Missing,0,M,USA,A,25/01/2023,A
1020206,NULL,Missing,0,M,BRA,I,30/01/2023,B
1020207,NULL,Missing,0,Missing,USA,A,28/01/2023,B
1020208,NULL,Missing,0,M,TUR,I,25/01/2023,A
1020209,NULL,Missing,0,F,BRA,I,25/01/2023,A
1020210,NULL,Missing,0,F,TUR,I,30/01/2023,B
1020211,NULL,Missing,0,F,ESP,A,25/01/2023,B
1020212,NULL,Missing,0,M,CAN,A,29/01/2023,B
1020213,NULL,Missing,0,F,CAN,A,04/02/2023,A
1020214,NULL,Missing,0,M,DEU,A,30/01/2023,B
1020215,NULL,Missing,0,M,BRA,A,30/01/2023,A
1020216,NULL,Missing,0,M,FRA,A,31/01/2023,A
1020217,NULL,Missing,0,M,AUS,I,27/01/2023,A
1020218,NULL,Missing,0,F,BRA,A,25/01/2023,A
1020219,NULL,Missing,0,F,USA,I,27/01/2023,A
1020220,NULL,Missing,0,Missing,MEX,Missing,30/01/2023,A
1020221,NULL,Missing,0,F,CAN,A,26/01/2023,B
1020222,NULL,Missing,0,F,TUR,I,25/01/2023,B
1020223,NULL,Missing,0,M,BRA,A,25/01/2023,A
1020224,NULL,Missing,0,F,MEX,I,25/01/2023,B
1020225,NULL,Missing,0,M,USA,Missing,26/01/2023,B
1020226,NULL,Missing,0,F,DEU,A,30/01/2023,B
1020227,NULL,Missing,0,M,DEU,A,02/02/2023,A
1020228,NULL,Missing,0,F,FRA,A,01/02/2023,B
1020229,NULL,Missing,0,F,AUS,I,25/01/2023,B
1020230,NULL,Missing,0,Missing,USA,A,27/01/2023,A
1020231,NULL,Missing,0,Missing,BRA,A,26/01/2023,A
1020232,NULL,Missing,0,F,CAN,A,29/01/2023,B
1020233,NULL,Missing,0,Missing,USA,I,25/01/2023,B
1020234,NULL,Missing,0,M,DEU,I,26/01/2023,A
1020235,NULL,Missing,0,M,USA,A,01/02/2023,A
1020237,NULL,Missing,0,F,USA,I,29/01/2023,B
1020238,NULL,Missing,0,M,BRA,I,27/01/2023,B
1020239,NULL,Missing,0,F,USA,I,25/01/2023,A
1020240,NULL,Missing,0,Missing,GBR,A,26/01/2023,A
1020241,NULL,Missing,0,M,USA,A,25/01/2023,A
1020242,NULL,Missing,0,Missing,DEU,A,28/01/2023,B
1020243,NULL,Missing,0,M,MEX,A,26/01/2023,A
1020244,NULL,Missing,0,M,USA,A,25/01/2023,B
1020245,NULL,Missing,0,M,USA,I,25/01/2023,A
1020246,NULL,Missing,0,M,DEU,A,05/02/2023,B
1020247,NULL,Missing,0,F,USA,A,26/01/2023,A
1020248,NULL,Missing,0,F,USA,A,27/01/2023,B
1020249,NULL,Missing,0,M,BRA,I,27/01/2023,B
1020250,NULL,Missing,0,M,Missing,A,25/01/2023,B
1020251,NULL,Missing,0,F,BRA,A,26/01/2023,B
1020252,NULL,Missing,0,M,BRA,A,27/01/2023,A
1020253,NULL,Missing,0,Missing,BRA,A,29/01/2023,A
1020254,NULL,Missing,0,M,USA,A,03/02/2023,A
1020255,NULL,Missing,0,M,USA,A,26/01/2023,A
1020256,NULL,Missing,0,F,CAN,I,27/01/2023,A
1020257,NULL,Missing,0,F,MEX,A,25/01/2023,B
1020258,NULL,Missing,0,F,TUR,A,28/01/2023,B
1020259,NULL,Missing,0,M,TUR,I,26/01/2023,B
1020260,NULL,Missing,0,M,MEX,A,31/01/2023,A
1020261,NULL,Missing,0,M,AUS,A,25/01/2023,B
1020262,NULL,Missing,0,Missing,GBR,A,25/01/2023,A
1020263,NULL,Missing,0,M,USA,A,03/02/2023,B
1020264,NULL,Missing,0,Missing,USA,A,02/02/2023,A
1020265,NULL,Missing,0,F,ESP,I,31/01/2023,B
1020266,NULL,Missing,0,F,DEU,I,30/01/2023,A
1020267,NULL,Missing,0,F,USA,A,25/01/2023,A
1020268,NULL,Missing,0,O,MEX,I,25/01/2023,B
1020269,NULL,Missing,0,F,ESP,A,03/02/2023,B
1020271,NULL,Missing,0,M,USA,A,06/02/2023,A
1020272,NULL,Missing,0,M,BRA,I,28/01/2023,B
1020273,NULL,Missing,0,F,ESP,I,01/02/2023,A
1020274,NULL,Missing,0,M,USA,A,25/01/2023,B
1020276,NULL,Missing,0,M,BRA,A,31/01/2023,B
1020277,NULL,Missing,0,F,USA,A,29/01/2023,B
1020278,NULL,Missing,0,M,USA,I,03/02/2023,A
1020279,NULL,Missing,0,M,BRA,A,25/01/2023,B
1020280,NULL,Missing,0,M,BRA,A,04/02/2023,A
1020281,NULL,Missing,0,F,GBR,A,27/01/2023,B
1020282,NULL,Missing,0,F,FRA,A,30/01/2023,A
1020283,NULL,Missing,0,Missing,TUR,I,28/01/2023,B
1020284,NULL,Missing,0,M,USA,A,28/01/2023,B
1020285,NULL,Missing,0,F,USA,A,28/01/2023,A
1020286,NULL,Missing,0,Missing,USA,A,05/02/2023,A
1020287,NULL,Missing,0,F,MEX,I,25/01/2023,B
1020288,NULL,Missing,0,M,USA,A,25/01/2023,A
1020289,NULL,Missing,0,M,FRA,A,25/01/2023,A
1020290,NULL,Missing,0,M,USA,A,03/02/2023,A
1020291,NULL,Missing,0,F,USA,A,25/01/2023,B
1020292,NULL,Missing,0,F,USA,I,25/01/2023,B
1020293,NULL,Missing,0,Missing,GBR,A,06/02/2023,A
1020294,NULL,Missing,0,F,FRA,A,03/02/2023,B
1020295,NULL,Missing,0,F,CAN,I,31/01/2023,B
1020296,NULL,Missing,0,Missing,USA,I,25/01/2023,B
1020297,NULL,Missing,0,M,BRA,A,27/01/2023,B
1020298,NULL,Missing,0,F,DEU,A,28/01/2023,A
1020299,NULL,Missing,0,M,MEX,I,28/01/2023,B
1020300,NULL,Missing,0,M,GBR,A,25/01/2023,B
1020301,NULL,Missing,0,F,TUR,A,29/01/2023,A
1020302,NULL,Missing,0,M,AUS,A,25/01/2023,B
1020303,NULL,Missing,0,F,Missing,A,25/01/2023,B
1020304,NULL,Missing,0,F,ESP,I,26/01/2023,A
1020305,NULL,Missing,0,M,USA,A,05/02/2023,A
1020306,NULL,Missing,0,F,USA,I,26/01/2023,B
1020307,NULL,Missing,0,M,MEX,A,25/01/2023,A
1020308,NULL,Missing,0,M,BRA,A,25/01/2023,B
1020309,NULL,Missing,0,F,ESP,A,25/01/2023,B
1020310,NULL,Missing,0,F,CAN,A,30/01/2023,B
1020311,NULL,Missing,0,F,CAN,A,02/02/2023,B
1020312,NULL,Missing,0,Missing,GBR,A,30/01/2023,B
1020313,NULL,Missing,0,M,MEX,A,28/01/2023,A
1020314,NULL,Missing,0,Missing,USA,A,04/02/2023,A
1020315,NULL,Missing,0,F,BRA,A,26/01/2023,A
1020317,NULL,Missing,0,F,TUR,A,27/01/2023,A
1020318,NULL,Missing,0,F,MEX,A,29/01/2023,B
1020319,NULL,Missing,0,Missing,BRA,A,25/01/2023,A
1020320,NULL,Missing,0,F,TUR,A,26/01/2023,B
1020321,NULL,Missing,0,Missing,GBR,A,03/02/2023,B
1020322,NULL,Missing,0,F,USA,A,27/01/2023,B
1020323,NULL,Missing,0,M,MEX,A,28/01/2023,A
1020324,NULL,Missing,0,M,TUR,A,25/01/2023,A
1020326,NULL,Missing,0,M,USA,A,25/01/2023,B
1020327,NULL,Missing,0,M,DEU,A,06/02/2023,A
1020328,NULL,Missing,0,M,GBR,I,29/01/2023,A
1020329,NULL,Missing,0,M,MEX,I,30/01/2023,A
1020330,NULL,Missing,0,M,DEU,A,26/01/2023,B
1020331,NULL,Missing,0,F,MEX,A,25/01/2023,B
1020332,NULL,Missing,0,Missing,BRA,I,25/01/2023,A
1020333,NULL,Missing,0,M,MEX,A,26/01/2023,A
1020334,NULL,Missing,0,M,BRA,A,01/02/2023,B
1020335,NULL,Missing,0,M,DEU,I,25/01/2023,A
1020336,NULL,Missing,0,M,MEX,A,30/01/2023,B
1020337,NULL,Missing,0,M,USA,I,25/01/2023,B
1020338,NULL,Missing,0,F,TUR,A,31/01/2023,B
1020339,NULL,Missing,0,O,USA,A,28/01/2023,A
1020340,NULL,Missing,0,M,GBR,I,25/01/2023,B
1020341,NULL,Missing,0,F,USA,A,06/02/2023,A
1020342,NULL,Missing,0,M,USA,A,28/01/2023,B
1020343,NULL,Missing,0,M,FRA,A,30/01/2023,A
1020344,NULL,Missing,0,M,USA,A,26/01/2023,A
1020345,NULL,Missing,0,F,USA,I,25/01/2023,A
1020346,NULL,Missing,0,Missing,ESP,A,25/01/2023,B
1020347,NULL,Missing,0,F,USA,A,25/01/2023,B
1020348,NULL,Missing,0,O,USA,A,31/01/2023,B
1020349,NULL,Missing,0,F,BRA,A,27/01/2023,A
1020351,NULL,Missing,0,F,USA,I,26/01/2023,A
1020352,NULL,Missing,0,M,TUR,A,29/01/2023,A
1020355,NULL,Missing,0,M,AUS,A,29/01/2023,A
1020356,NULL,Missing,0,F,TUR,I,28/01/2023,A
1020357,NULL,Missing,0,F,ESP,I,25/01/2023,B
1020358,NULL,Missing,0,Missing,GBR,A,31/01/2023,B
1020359,NULL,Missing,0,F,GBR,I,25/01/2023,B
1020360,NULL,Missing,0,M,USA,A,25/01/2023,A
1020361,NULL,Missing,0,F,GBR,A,25/01/2023,B
1020362,NULL,Missing,0,Missing,AUS,I,28/01/2023,B
1020363,NULL,Missing,0,M,USA,A,26/01/2023,A
1020365,NULL,Missing,0,M,USA,A,27/01/2023,B
1020366,NULL,Missing,0,M,AUS,I,29/01/2023,A
1020367,NULL,Missing,0,F,USA,A,28/01/2023,B
1020369,NULL,Missing,0,F,USA,A,02/02/2023,B
1020370,NULL,Missing,0,Missing,ESP,A,25/01/2023,A
1020371,NULL,Missing,0,F,CAN,A,03/02/2023,A
1020372,NULL,Missing,0,F,USA,A,25/01/2023,A
1020373,NULL,Missing,0,M,MEX,A,29/01/2023,B
1020374,NULL,Missing,0,M,BRA,I,25/01/2023,B
1020375,NULL,Missing,0,Missing,ESP,I,06/02/2023,A
1020376,NULL,Missing,0,Missing,USA,A,31/01/2023,B
1020377,NULL,Missing,0,M,USA,A,25/01/2023,A
1020379,NULL,Missing,0,F,MEX,A,26/01/2023,B
1020380,NULL,Missing,0,M,MEX,A,01/02/2023,B
1020381,NULL,Missing,0,M,USA,I,25/01/2023,A
1020382,NULL,Missing,0,F,USA,A,28/01/2023,A
1020383,NULL,Missing,0,M,USA,A,27/01/2023,B
1020384,NULL,Missing,0,F,BRA,A,25/01/2023,B
1020385,NULL,Missing,0,F,USA,A,26/01/2023,A
1020386,NULL,Missing,0,F,ESP,A,25/01/2023,B
1020387,NULL,Missing,0,Missing,USA,I,25/01/2023,A
1020388,NULL,Missing,0,F,GBR,A,29/01/2023,B
1020389,NULL,Missing,0,M,TUR,A,25/01/2023,B
1020390,NULL,Missing,0,F,TUR,I,29/01/2023,A
1020391,NULL,Missing,0,F,CAN,I,25/01/2023,A
1020392,NULL,Missing,0,F,TUR,A,25/01/2023,B
1020393,NULL,Missing,0,F,USA,A,27/01/2023,B
1020395,NULL,Missing,0,M,USA,I,26/01/2023,B
1020396,NULL,Missing,0,F,Missing,A,29/01/2023,B
1020397,NULL,Missing,0,O,BRA,I,31/01/2023,B
1020398,NULL,Missing,0,M,USA,A,26/01/2023,B
1020399,NULL,Missing,0,M,USA,A,25/01/2023,A
1020400,NULL,Missing,0,F,USA,I,25/01/2023,B
1020401,NULL,Missing,0,Missing,TUR,A,25/01/2023,A
1020402,NULL,Missing,0,M,USA,I,28/01/2023,A
